id,ar_en_DEEP_difference_general_rare_proportion,ar_en_DEEP_difference_genre_rare_proportion,ar_en_DEEPL_difference_general_rare_proportion,ar_en_DEEPL_difference_genre_rare_proportion,ar_en_GOOGLE_difference_general_rare_proportion,ar_en_GOOGLE_difference_genre_rare_proportion,ar_en_TRANSFORMERS_difference_general_rare_proportion,ar_en_TRANSFORMERS_difference_genre_rare_proportion
2001/s/ac_26/2001/28/1220:1,0.0,0.0,-0.023809523809523725,0.047619047619047616,0.0,0.0,-0.023809523809523725,0.047619047619047616
2005/s/2005/61/128:1,-0.1808278867102397,-0.0806100217864924,-0.1808278867102397,-0.1176470588235294,-0.1808278867102397,-0.0806100217864924,-0.1808278867102397,-0.1176470588235294
2003/s/ac_26/2003/15/732:2,-0.02941176470588236,-0.12418300653594769,-0.10084033613445387,-0.092436974789916,-0.02941176470588236,-0.12418300653594769,-0.10084033613445387,-0.092436974789916
2004/s/ac_44/2004/_02_/54/40:3,-0.3142857142857143,-0.0714285714285714,-0.3051948051948052,-0.0714285714285714,-0.3142857142857143,-0.0714285714285714,-0.2360248447204969,-0.027950310559006195
2014/s/2014/54/64:1,-0.16666666666666669,-0.1666666666666666,-0.1538461538461539,-0.1666666666666666,-0.16666666666666669,-0.1666666666666666,-0.1923076923076923,-0.1666666666666666
1998/s/ac_26/1998/15/127:1,-0.3984962406015038,-0.5375939849624061,-0.4017857142857143,-0.3928571428571429,-0.3984962406015038,-0.5375939849624061,-0.4365079365079365,-0.5317460317460319
1998/s/ac_26/1998/1/62:1,0.2857142857142857,-0.0714285714285714,0.1428571428571428,-0.1428571428571429,0.2857142857142857,-0.0714285714285714,0.1607142857142857,-0.1964285714285714
2013/s/prst/2013/9/1:1,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
2001/s/ac_26/2001/18/699:3,-0.17045454545454553,-0.15909090909090912,-0.17045454545454553,-0.15909090909090912,-0.17045454545454553,-0.15909090909090912,-0.17045454545454553,-0.15909090909090912
2003/s/2003/763/135:4,-0.37662337662337675,-0.1915584415584415,-0.37662337662337675,-0.1558441558441558,-0.37662337662337675,-0.1915584415584415,-0.37662337662337675,-0.2272727272727272
2006/s/2006/903/235:1,-0.5833333333333333,-0.2857142857142857,-0.5384615384615385,-0.2087912087912088,-0.5833333333333333,-0.2857142857142857,-0.6153846153846154,-0.2857142857142857
2002/s/ac_26/2002/29/80:1,-0.125,-0.25,-0.15833333333333333,-0.2458333333333334,-0.125,-0.25,-0.15833333333333333,-0.2458333333333334
2001/s/2001/221/66:2,-0.2268518518518519,-0.050925925925926,-0.10576923076923078,-0.0480769230769231,-0.2268518518518519,-0.050925925925926,-0.1681034482758621,-0.056034482758620704
2003/s/2003/18/4:1,-0.3162393162393162,-0.3076923076923077,-0.3279352226720649,-0.3076923076923077,-0.3162393162393162,-0.3076923076923077,-0.3279352226720649,-0.3076923076923077
2008/s/2008/836/28:1,-0.10769230769230775,-0.04615384615384621,-0.10769230769230775,-0.04615384615384621,-0.10769230769230775,-0.04615384615384621,-0.15714285714285714,-0.05714285714285722
2010/s/2010/263/669:1,-0.030303030303030276,-0.16969696969696973,-0.38095238095238093,-0.31904761904761914,-0.030303030303030276,-0.16969696969696973,-0.20512820512820512,-0.22564102564102562
2006/s/2006/483/110:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666
2012/s/2012/605/124:2,-0.11172161172161166,-0.1904761904761904,-0.11172161172161166,-0.1904761904761904,-0.08928571428571419,-0.1488095238095238,-0.02380952380952378,-0.1547619047619047
2001/s/ac_26/2001/21/185:1,-0.09868421052631582,-0.0921052631578948,-0.20833333333333331,-0.125,-0.09868421052631582,-0.0921052631578948,-0.16666666666666669,-0.0833333333333334
2010/s/2010/595/37:2,-0.12280701754385973,-0.08070175438596491,-0.09803921568627452,-0.015686274509803907,-0.12280701754385973,-0.08070175438596491,-0.12280701754385973,-0.1333333333333333
2010/s/2010/204/732:1,-0.5833333333333334,-0.0833333333333334,-0.5277777777777778,-0.02777777777777779,-0.5833333333333334,-0.0833333333333334,-0.5833333333333334,-0.0833333333333334
2004/s/2004/822/12:7,-0.0857142857142858,-0.2,-0.0857142857142858,-0.2,-0.0857142857142858,-0.2,-0.0857142857142858,-0.2
2003/s/2003/40/add_31/7:1,-0.16756756756756752,-0.1495495495495496,-0.14534534534534532,-0.1717717717717718,-0.16756756756756752,-0.1495495495495496,-0.14203565267395052,-0.1736630247268545
2007/s/2007/68/105:1,-0.2935239697224558,-0.1379310344827586,-0.2528735632183908,-0.1379310344827586,-0.2935239697224558,-0.1379310344827586,-0.2806513409961685,-0.1379310344827586
2012/s/2012/16/48:1,-0.3582813582813583,-0.08246708246708251,-0.3614864864864865,-0.08310810810810809,-0.3582813582813583,-0.08246708246708251,-0.3582813582813583,-0.1081081081081081
2013/s/2013/71/85:4,-0.23809523809523814,-0.2777777777777778,-0.23809523809523814,-0.23015873015873017,-0.21666666666666662,-0.2277777777777778,-0.19047619047619052,-0.2777777777777778
2004/s/2004/477/80:1,-0.2850678733031674,-0.09502262443438911,-0.2115384615384615,-0.0913461538461538,-0.2850678733031674,-0.09502262443438911,-0.1282051282051282,-0.0871794871794872
2007/s/2007/340/83:1,0.0039215686274509665,0.03921568627450983,0.0039215686274509665,-0.027450980392156876,0.0039215686274509665,0.03921568627450983,-0.058823529411764774,-0.05882352941176469
2002/s/ac_26/2002/32/1210:1,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-0.16666666666666669
2002/s/2002/685/141:5,-0.33528265107212474,-0.2884990253411306,-0.3238866396761133,-0.2813765182186234,-0.3238866396761133,-0.2813765182186234,-0.3735144312393888,-0.3123938879456706
2010/s/inf/64/765:1,-0.2526881720430108,-0.2027027027027027,-0.2640449438202248,-0.2027027027027027,-0.2526881720430108,-0.2027027027027027,-0.25,-0.2027027027027027
2005/s/2005/539/7:1,-0.033333333333333326,-0.07500000000000001,-0.033333333333333326,-0.07500000000000001,-0.033333333333333326,-0.07500000000000001,-0.033333333333333326,-0.07500000000000001
2002/s/2002/1136/162:2,-0.2678571428571429,-0.375,-0.2678571428571429,-0.375,-0.2678571428571429,-0.375,-0.2678571428571429,-0.375
2011/s/2011/10/add_50/16:1,-0.018181818181818188,0.0,-0.018181818181818188,0.0,-0.018181818181818188,0.0,-0.018181818181818188,0.0
2013/s/2013/678/154:2,-0.25705329153605017,-0.3510971786833856,-0.34604105571847504,-0.42228739002932547,-0.25705329153605017,-0.3510971786833856,-0.31283422459893045,-0.39572192513368976
1999/s/1999/573/87:4,-0.2494172494172494,-0.2855477855477855,-0.11778846153846151,-0.2211538461538461,-0.2494172494172494,-0.2855477855477855,-0.19838056680161942,-0.2672064777327935
1999/s/1999/481/127:1,-0.13992869875222824,-0.3368983957219251,-0.14192949907235625,-0.33209647495361777,-0.13992869875222824,-0.3368983957219251,-0.16233766233766245,-0.3116883116883117
2003/s/ac_26/2003/18/94:1,-0.31060606060606066,-0.2752525252525252,-0.2972727272727273,-0.28636363636363626,-0.31060606060606066,-0.2752525252525252,-0.343939393939394,-0.3196969696969697
2005/s/2005/274/690:1,-0.4142857142857143,-0.3285714285714285,-0.2698412698412699,-0.3174603174603174,-0.4142857142857143,-0.3285714285714285,-0.4142857142857143,-0.3285714285714285
2006/s/ac_45/2006/22/33:1,0.1527777777777778,-0.02777777777777779,-0.03125,-0.125,-0.06944444444444442,-0.1944444444444445,-0.125,-0.1388888888888889
2013/s/2013/513/28:1,-0.2792869269949067,-0.23769100169779292,-0.1079657669519421,-0.1882817643186307,-0.2792869269949067,-0.23769100169779292,-0.2911290322580645,-0.2153225806451613
2009/s/2009/64/1:1,-0.050156739811912265,0.057993730407523494,-0.050156739811912265,0.057993730407523494,-0.050156739811912265,0.057993730407523494,-0.050156739811912265,0.057993730407523494
2011/s/2011/579/33:1,-0.3875,-0.375,-0.375,-0.375,-0.3875,-0.375,-0.375,-0.375
2014/s/2015/36/52:2,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222
2004/s/2004/296/107:2,-0.09890109890109888,-0.12637362637362642,-0.09890109890109888,-0.12637362637362642,-0.09890109890109888,-0.12637362637362642,-0.08461538461538459,-0.11923076923076922
2007/s/2007/138/102:1,-0.16123019571295433,-0.266542404473439,-0.12068965517241381,-0.2768762677484788,-0.16123019571295433,-0.266542404473439,-0.1349753694581281,-0.31133004926108376
2012/s/2012/901/255:1,-0.21043324491600363,-0.1900972590627764,-0.1392081736909324,-0.09323116219667948,-0.21043324491600363,-0.1900972590627764,-0.1564039408866995,-0.0985221674876848
2003/s/ac_26/2003/21/517:1,-0.37142857142857155,-0.4571428571428572,-0.30000000000000004,-0.43333333333333335,-0.37142857142857155,-0.4571428571428572,-0.22857142857142865,-0.4571428571428572
2013/s/2013/660/20:1,-0.06554564172958127,-0.1115305422100206,-0.06527226830147848,-0.11071042192571229,-0.06554564172958127,-0.1115305422100206,-0.08758865248226949,-0.1276595744680851
1999/s/1999/51/20:1,-0.05769230769230771,-0.2211538461538462,-0.08333333333333337,-0.125,-0.05769230769230771,-0.2211538461538462,-0.05769230769230771,-0.2211538461538462
2002/s/ac_26/2002/18/190:7,-0.19444444444444448,-0.2777777777777778,-0.23039215686274517,-0.2745098039215686,-0.19444444444444448,-0.2777777777777778,-0.17156862745098045,-0.2745098039215686
2002/s/ac_26/2002/33/400:4,-0.2690476190476191,-0.2738095238095239,-0.21969696969696978,-0.29545454545454547,-0.2690476190476191,-0.2738095238095239,-0.25980392156862747,-0.32843137254901966
2009/s/2009/175/89:2,-0.32517482517482527,-0.1660839160839161,-0.32196969696969696,-0.1420454545454545,-0.32517482517482527,-0.1660839160839161,-0.30113636363636365,-0.1628787878787879
2014/s/2014/295/41:1,0.0714285714285714,-0.03571428571428581,0.0625,-0.0625,0.0714285714285714,-0.03571428571428581,0.11538461538461542,-0.0192307692307693
2007/s/2007/68/83:1,-0.22557172557172556,-0.287941787941788,-0.19457013574660637,-0.2760180995475114,-0.22557172557172556,-0.287941787941788,-0.21581196581196577,-0.2564102564102565
2005/s/ac_44/2004/_02_/61/add_1/42:2,-0.1375,-0.1875,-0.1647727272727273,-0.1875,-0.1375,-0.1875,-0.028409090909090884,-0.1875
2012/s/2012/135/49:1,-0.2072829131652662,-0.0700280112044818,-0.13823529411764707,-0.0676470588235294,-0.2072829131652662,-0.0700280112044818,-0.13823529411764707,-0.0676470588235294
2002/s/2002/471/9:1,-0.1964285714285714,0.0,-0.1964285714285714,0.0,-0.1964285714285714,0.0,-0.1964285714285714,0.0
1999/s/1999/1162/75:2,-0.23921568627450984,-0.12941176470588234,-0.22440087145969512,-0.08496732026143794,-0.23921568627450984,-0.12941176470588234,-0.25426944971537013,-0.174573055028463
2008/s/2008/662/36:1,-0.17352614015572865,-0.1123470522803115,-0.17352614015572865,-0.1123470522803115,-0.17352614015572865,-0.1123470522803115,-0.17352614015572865,-0.1123470522803115
2001/s/2001/719/207:1,-0.33846153846153854,0.030769230769230688,-0.41538461538461546,0.030769230769230688,-0.33846153846153854,0.030769230769230688,-0.21666666666666667,0.04999999999999999
2002/s/2002/205/111:1,0.03594771241830064,0.0620915032679739,-0.011111111111111183,-0.0555555555555555,0.03594771241830064,0.0620915032679739,-0.05111111111111111,-0.0555555555555555
2000/s/ac_26/2000/20/843:2,-0.24210526315789482,-0.3333333333333333,-0.24210526315789482,-0.3333333333333333,-0.1777777777777778,-0.3333333333333333,-0.18947368421052643,-0.3333333333333333
2007/s/2007/139/169:1,-0.050000000000000044,-0.15,-0.050000000000000044,-0.15,-0.050000000000000044,-0.15,-0.050000000000000044,-0.15
2005/s/2005/61/128:1,-0.1808278867102397,-0.043572984749455396,-0.1808278867102397,-0.1176470588235294,-0.1808278867102397,-0.043572984749455396,-0.1808278867102397,-0.1176470588235294
2002/s/ac_26/2002/13/419:1,-0.2272727272727273,-0.0340909090909091,-0.2272727272727273,0.1477272727272727,-0.3,-0.024999999999999994,-0.16666666666666669,0.09722222222222221
1999/s/ac_26/1999/23/709:2,0.06666666666666671,-0.1333333333333333,0.06666666666666671,-0.1333333333333333,0.06666666666666671,-0.1333333333333333,0.06666666666666671,-0.1333333333333333
2004/s/ac_44/2004/_02_/13/155:2,-0.15587044534412958,-0.0951417004048583,-0.07894736842105265,-0.0182186234817813,-0.15587044534412958,-0.0951417004048583,-0.09894736842105267,-0.1305263157894736
2001/s/2001/229/8:1,-0.3,-0.25,-0.2,-0.25,-0.3,-0.25,-0.16666666666666669,-0.1388888888888889
2012/s/2012/126/14:3,-0.17142857142857149,-0.2,-0.3142857142857143,-0.2,-0.17142857142857149,-0.2,-0.3142857142857143,-0.2
2004/s/ac_37/2004/_1455_/10/16:2,-0.41666666666666663,-0.3333333333333333,-0.38095238095238093,-0.3333333333333333,-0.41666666666666663,-0.3333333333333333,-0.41666666666666663,-0.3333333333333333
2012/s/2012/604/81:3,-0.07142857142857151,0.011904761904761904,-0.09259259259259262,0.06481481481481481,-0.07142857142857151,0.011904761904761904,-0.09259259259259262,0.027777777777777804
2009/s/2009/587/48:1,-0.1717171717171717,0.0909090909090909,-0.14444444444444443,0.1,-0.1717171717171717,0.0909090909090909,-0.08080808080808083,0.0
2012/s/2012/50/167:2,-0.16083916083916083,-0.28671328671328666,-0.24545454545454543,-0.16363636363636358,-0.16083916083916083,-0.28671328671328666,-0.045454545454545414,-0.2803030303030303
2006/s/res/1686_2006_/15:1,-0.29166666666666663,0.125,-0.29166666666666663,0.0,-0.29166666666666663,0.125,-0.29166666666666663,0.0
2011/s/2011/10/add_30/7:1,-0.015151515151515138,-0.1666666666666666,-0.015151515151515138,-0.1666666666666666,-0.015151515151515138,-0.1666666666666666,-0.015151515151515138,-0.1666666666666666
2004/s/ac_37/2004/_1455_/21/65:2,-0.4285714285714286,-0.4285714285714285,-0.380952380952381,-0.4285714285714285,-0.4285714285714286,-0.4285714285714285,-0.3142857142857143,-0.4285714285714285
2002/s/2001/1281/158:1,0.20000000000000007,0.1,0.20000000000000007,0.1,0.20000000000000007,0.1,0.20000000000000007,0.1
2012/s/2012/10/add_31/47:1,0.018181818181818188,0.0,0.018181818181818188,0.0,0.018181818181818188,0.0,0.018181818181818188,0.0
2003/s/ac_37/2003/_1455_/83/45:1,0.06999999999999995,-0.0971428571428572,0.039999999999999925,-0.12,0.06999999999999995,-0.0971428571428572,0.07999999999999996,-0.12
1999/s/1999/828/112:1,-0.35416666666666663,-0.2916666666666667,-0.35416666666666663,-0.2916666666666667,-0.35416666666666663,-0.2916666666666667,-0.30952380952380953,-0.2738095238095239
2003/s/2002/1050/rev_1/38:4,-0.1453634085213033,-0.21553884711779447,-0.24060150375939848,-0.1203007518796993,-0.1453634085213033,-0.21553884711779447,-0.299043062200957,-0.21770334928229668
2004/s/agenda/4894/2:1,-0.022222222222222254,0.0,-0.25454545454545463,0.0,-0.022222222222222254,0.0,-0.25454545454545463,0.0
2014/s/2014/10/58:1,0.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.0,-0.09999999999999998,0.0,-0.19999999999999998
2006/s/2006/744/19:4,-0.011904761904761973,-0.1428571428571429,0.03205128205128205,-0.11538461538461542,-0.011904761904761973,-0.1428571428571429,0.03205128205128205,-0.11538461538461542
2002/s/ac_26/2002/19/572:1,-0.05288461538461542,-0.0961538461538462,0.0625,-0.04999999999999999,-0.05288461538461542,-0.0961538461538462,0.10795454545454541,0.022727272727272707
1998/s/1998/326/212:1,-0.657142857142857,-0.8571428571428571,-0.657142857142857,-0.8571428571428571,-0.5238095238095237,-0.746031746031746,-0.5238095238095237,-0.746031746031746
2012/s/2012/307/87:3,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
2001/s/ac_26/2001/28/1590:1,-0.2,0.2,-0.23333333333333342,-0.03333333333333341,-0.2,0.2,-0.25714285714285723,-0.05714285714285722
1999/s/ac_26/1999/24/667:1,0.38888888888888895,0.05555555555555558,0.3555555555555556,0.15555555555555556,0.38888888888888895,0.05555555555555558,0.3555555555555556,0.15555555555555556
2005/s/2005/766/37:2,-0.29040404040404044,-0.27525252525252525,-0.24675324675324684,-0.26493506493506497,-0.29040404040404044,-0.27525252525252525,-0.1730205278592376,-0.24926686217008798
2006/s/ac_44/2004/_02_/62/add_2/67:1,0.019230769230769273,-0.0833333333333333,0.06818181818181823,-0.0833333333333333,0.019230769230769273,-0.0833333333333333,-0.022727272727272707,0.007575757575757597
2007/s/2007/68/57:1,-0.125,-0.125,-0.0357142857142857,-0.2142857142857143,-0.125,-0.125,-0.0357142857142857,-0.2142857142857143
2008/s/2008/510/384:2,-0.23931623931623935,-0.5128205128205128,-0.4141414141414142,-0.48484848484848486,-0.23931623931623935,-0.5128205128205128,-0.3232323232323233,-0.48484848484848486
2002/s/ac_26/2002/22/1110:1,-0.16666666666666663,-0.33333333333333337,-0.16666666666666663,-0.33333333333333337,-0.16666666666666663,-0.33333333333333337,-0.16666666666666663,-0.33333333333333337
2009/s/2009/511/13:1,0.25,-0.125,0.25,0.375,0.25,-0.125,0.25,0.125
2013/s/2013/769/332:1,-0.027272727272727337,-0.1618181818181818,-0.027272727272727337,-0.1618181818181818,-0.027272727272727337,-0.1618181818181818,-0.08000000000000007,-0.27999999999999997
2010/s/2010/10/add_17/12:1,-0.015151515151515138,0.0,-0.015151515151515138,0.0,-0.015151515151515138,0.0,-0.015151515151515138,0.0
1998/s/1998/477/165:5,-0.2910216718266254,-0.36222910216718257,-0.19298245614035087,-0.2543859649122807,-0.33583959899749377,-0.3258145363408521,-0.21052631578947367,-0.3157894736842105
2010/s/2010/259/56:7,-0.33333333333333337,-0.1111111111111111,-0.33333333333333337,0.0,-0.2777777777777778,0.013888888888888895,-0.4141414141414142,-0.1111111111111111
2012/s/2012/10/add_22/14:1,-0.015151515151515138,-0.1666666666666666,-0.015151515151515138,-0.1666666666666666,-0.015151515151515138,-0.1666666666666666,-0.033333333333333326,-0.1666666666666666
2014/s/2014/1/71:2,-0.2095588235294118,-0.09558823529411759,-0.1764705882352942,-0.11764705882352938,-0.2095588235294118,-0.09558823529411759,-0.2095588235294118,-0.09558823529411759
2002/s/ac_26/2002/15/2042:4,-0.25,-0.375,-0.3035714285714286,-0.3392857142857143,-0.25,-0.375,-0.07499999999999996,-0.22499999999999998
2004/s/2004/300/182:1,-0.09340659340659352,-0.3131868131868132,-0.07692307692307701,-0.3076923076923077,-0.07692307692307701,-0.3076923076923077,-0.07692307692307701,-0.3076923076923077
2003/s/ac_26/2003/15/107:1,0.023809523809523725,-0.2142857142857143,0.023809523809523725,-0.2142857142857143,0.023809523809523725,-0.2142857142857143,0.023809523809523725,-0.3571428571428572
2008/s/2008/58/92:1,-0.025000000000000022,-0.2,0.02857142857142847,-0.2,-0.025000000000000022,-0.2,-0.025000000000000022,-0.2
2010/s/2010/543/79:1,-0.14285714285714296,-0.1428571428571428,-0.14285714285714296,-0.0952380952380952,-0.14285714285714296,-0.1428571428571428,-0.19047619047619058,-0.1428571428571428
2011/s/agenda/6695/2:1,-0.022222222222222254,-0.1,-0.25454545454545463,-0.009090909090909108,-0.022222222222222254,-0.1,-0.25454545454545463,-0.009090909090909108
2010/s/pv_6259/46:1,-0.041666666666666685,-0.33333333333333337,-0.041666666666666685,-0.33333333333333337,-0.041666666666666685,-0.33333333333333337,-0.041666666666666685,-0.33333333333333337
2005/s/2005/192/137:1,-0.19871794871794873,-0.13461538461538458,-0.22649572649572652,-0.16239316239316237,-0.19871794871794873,-0.13461538461538458,-0.19871794871794873,-0.13461538461538458
2009/s/2009/212/524:1,-0.05714285714285705,-0.1857142857142857,-0.05714285714285705,-0.2857142857142857,-0.05714285714285705,-0.1857142857142857,-0.0793650793650793,-0.2857142857142857
2002/s/agenda/4539/4:1,0.16666666666666663,0.0,0.16666666666666663,0.0,0.16666666666666663,0.0,0.16666666666666663,0.0
