id,ar_noun_counts,ar_verb_counts,ar_lemma_counts,en_ar_DEEP_noun_counts,en_ar_DEEP_verb_counts,en_ar_DEEP_lemma_counts,en_ar_DEEPL_noun_counts,en_ar_DEEPL_verb_counts,en_ar_DEEPL_lemma_counts,en_ar_GOOGLE_noun_counts,en_ar_GOOGLE_verb_counts,en_ar_GOOGLE_lemma_counts,en_ar_TRANSFORMERS_noun_counts,en_ar_TRANSFORMERS_verb_counts,en_ar_TRANSFORMERS_lemma_counts
2010/s/2010/259/56:7,0,0,11,0,0,8,0.0,0.0,8.0,0,0,8,0.0,0.0,11.0
2012/s/2012/10/add_22/14:1,1,0,19,1,0,19,1.0,0.0,18.0,1,0,19,1.0,0.0,19.0
2014/s/2014/1/71:2,1,1,19,0,1,15,0.0,1.0,15.0,0,1,15,0.0,1.0,16.0
2002/s/ac_26/2002/15/2042:4,1,1,9,1,1,8,1.0,1.0,8.0,1,1,8,3.0,1.0,12.0
2004/s/2004/300/182:1,1,2,13,1,3,16,1.0,3.0,13.0,1,3,16,1.0,3.0,16.0
2003/s/ac_26/2003/15/107:1,2,0,7,1,0,7,2.0,0.0,7.0,1,0,7,2.0,0.0,7.0
2008/s/2008/58/92:1,2,0,8,1,1,6,1.0,1.0,6.0,1,1,6,1.0,1.0,7.0
2010/s/2010/543/79:1,2,3,24,2,1,22,2.0,2.0,21.0,2,1,22,1.0,2.0,22.0
2011/s/agenda/6695/2:1,1,0,13,1,0,14,1.0,0.0,17.0,1,0,12,1.0,0.0,13.0
2010/s/pv_6259/46:1,1,1,9,1,1,9,1.0,1.0,10.0,1,1,10,1.0,1.0,10.0
2005/s/2005/192/137:1,0,3,13,0,2,15,2.0,2.0,16.0,0,2,15,2.0,3.0,15.0
2009/s/2009/212/524:1,1,0,8,1,0,8,1.0,0.0,8.0,1,0,8,1.0,0.0,8.0
2002/s/agenda/4539/4:1,1,0,6,0,0,5,1.0,0.0,5.0,0,0,5,1.0,0.0,6.0
2005/s/2005/255/35:2,2,0,16,2,0,13,1.0,1.0,11.0,2,0,13,1.0,0.0,12.0
2006/s/2006/10/add_12/17:1,1,1,45,1,1,45,1.0,1.0,44.0,1,1,45,1.0,1.0,44.0
2014/s/2014/295/43:5,0,1,12,0,1,8,1.0,0.0,7.0,0,1,8,0.0,1.0,11.0
2004/s/2004/604/254:3,1,2,15,1,2,15,1.0,2.0,14.0,1,2,15,1.0,2.0,15.0
2012/s/2012/10/add_26/45:1,0,0,17,0,0,17,0.0,0.0,16.0,0,0,17,0.0,0.0,17.0
2014/s/agenda/7099/2:1,1,0,15,1,0,9,1.0,1.0,13.0,1,0,10,1.0,0.0,15.0
2014/s/2014/439/116:1,0,0,8,0,0,8,0.0,0.0,7.0,0,0,8,0.0,1.0,8.0
2011/s/pv_6487/47:1,3,1,12,1,2,14,1.0,2.0,15.0,1,2,14,1.0,2.0,14.0
2012/s/agenda/6816/2:1,1,0,12,1,0,15,1.0,0.0,15.0,1,0,13,1.0,0.0,12.0
2003/s/2003/498/266:1,0,0,7,0,0,8,0.0,0.0,8.0,0,1,7,0.0,0.0,8.0
2003/s/2003/92/14:1,9,2,27,9,2,23,9.0,2.0,26.0,9,2,24,12.0,2.0,26.0
2004/s/ac_26/2004/17/311:5,0,2,16,1,1,15,1.0,1.0,14.0,1,1,15,2.0,2.0,15.0
2000/s/ac_26/2000/17/51:1,1,0,11,2,0,9,2.0,0.0,9.0,2,0,9,2.0,0.0,10.0
2011/s/pv_6579/41:1,0,1,7,0,1,6,0.0,1.0,6.0,0,1,6,0.0,1.0,6.0
2012/s/2012/166/24:3,1,1,12,1,1,17,1.0,1.0,17.0,1,1,17,1.0,1.0,17.0
2014/s/2014/242/3:3,3,0,20,4,1,23,4.0,1.0,23.0,4,1,23,4.0,1.0,23.0
2006/s/2006/35/44:1,1,2,17,1,1,12,1.0,2.0,14.0,1,1,12,1.0,1.0,13.0
2006/s/2006/893/195:1,1,0,9,1,0,9,1.0,0.0,7.0,1,0,9,1.0,0.0,9.0
2005/s/ac_44/2004/_02_/115/60:1,2,0,21,2,0,18,2.0,0.0,17.0,2,0,18,2.0,0.0,18.0
2004/s/2004/961/177:1,0,0,6,0,0,6,0.0,0.0,6.0,0,0,6,0.0,0.0,6.0
2014/s/2014/464/11:1,0,0,10,0,0,10,0.0,0.0,10.0,0,0,10,0.0,0.0,10.0
2010/s/2010/10/add_11/16:1,1,0,13,1,0,12,1.0,0.0,13.0,1,0,12,1.0,0.0,13.0
2005/s/2005/662/421:3,3,2,12,2,1,13,2.0,1.0,13.0,2,2,14,2.0,1.0,13.0
2011/s/2011/278/81:7,2,1,14,1,1,14,1.0,1.0,10.0,1,1,14,1.0,1.0,12.0
2008/s/2008/10/add_30/3:2,1,1,18,1,1,19,1.0,1.0,19.0,1,1,18,1.0,1.0,18.0
2002/s/2002/676/119:1,0,0,11,0,0,8,0.0,0.0,11.0,0,0,8,0.0,0.0,11.0
2009/s/2009/189/56:1,2,2,13,2,1,12,2.0,1.0,12.0,2,1,12,2.0,1.0,13.0
2014/s/2014/637/146:1,1,0,8,1,0,7,1.0,0.0,8.0,1,0,7,1.0,0.0,7.0
2006/s/2006/285/1559:1,1,1,9,1,1,11,1.0,1.0,12.0,1,1,11,1.0,1.0,12.0
2000/s/2000/1137/32:7,4,2,17,3,3,16,4.0,2.0,15.0,3,3,16,3.0,3.0,17.0
2009/s/2009/10/add_26/3:2,1,1,19,1,1,18,1.0,1.0,19.0,1,1,18,1.0,1.0,18.0
2003/s/2003/580/194:1,2,0,18,1,0,17,1.0,0.0,16.0,1,0,17,1.0,0.0,17.0
1999/s/ac_26/1999/4/647:1,5,1,11,6,1,11,3.0,1.0,10.0,6,1,11,5.0,2.0,12.0
2013/s/2013/163/137:1,3,0,12,3,0,10,3.0,0.0,10.0,3,0,10,3.0,0.0,10.0
2009/s/ac_49/2009/4/21:1,1,0,8,1,0,8,1.0,0.0,8.0,1,0,8,1.0,0.0,8.0
2004/s/2004/698/64:5,1,1,16,1,1,19,1.0,1.0,17.0,1,1,19,1.0,1.0,17.0
2004/s/2004/67/16:2,0,1,16,0,1,15,2.0,1.0,16.0,0,1,15,0.0,1.0,15.0
2010/s/2010/204/1515:1,1,1,14,2,0,13,2.0,0.0,12.0,2,0,13,2.0,0.0,11.0
2001/s/2001/1253/57:2,0,1,7,0,1,7,0.0,0.0,7.0,0,1,7,0.0,0.0,7.0
2002/s/2002/195/12:3,1,1,9,1,0,8,2.0,1.0,9.0,1,0,8,1.0,0.0,9.0
2002/s/2001/1325/91:1,5,0,16,4,0,16,6.0,0.0,16.0,4,0,16,4.0,1.0,15.0
2011/s/2011/579/21:3,0,1,11,0,1,9,0.0,1.0,9.0,0,1,9,0.0,1.0,9.0
2005/s/ac_44/2004/_02_/115/26:1,3,0,23,3,0,23,3.0,0.0,22.0,3,0,23,3.0,0.0,23.0
2013/s/2013/331/164:1,3,4,32,4,2,30,2.0,1.0,28.0,4,2,29,3.0,3.0,32.0
2010/s/2010/263/771:1,2,0,7,2,0,6,2.0,0.0,6.0,2,0,6,1.0,0.0,6.0
2004/s/2004/826/47:1,0,1,17,1,0,13,1.0,1.0,12.0,1,0,13,1.0,1.0,9.0
2001/s/2001/521/37:2,5,0,20,5,2,23,5.0,2.0,23.0,5,2,23,5.0,2.0,22.0
2010/s/2010/627/344:1,5,3,22,5,3,18,5.0,3.0,19.0,5,3,18,5.0,3.0,21.0
2014/s/2014/177/28:3,5,3,23,3,1,22,4.0,1.0,23.0,3,1,22,3.0,1.0,22.0
1998/s/1998/1178/22:1,1,0,15,2,0,13,1.0,0.0,15.0,2,0,15,2.0,0.0,15.0
2013/s/2013/663/117:4,6,2,23,5,2,23,5.0,2.0,22.0,5,2,23,5.0,2.0,23.0
2014/s/2014/73/142:1,3,0,16,4,0,14,3.0,1.0,17.0,4,0,14,3.0,1.0,17.0
2012/s/pv_6722__resumption_1_/98:4,1,0,10,1,0,10,1.0,0.0,11.0,1,0,10,0.0,0.0,9.0
2006/s/ac_45/2006/22/36:1,0,0,8,0,0,9,0.0,0.0,9.0,0,0,9,0.0,0.0,8.0
1999/s/1999/410/10:1,3,0,11,2,0,13,3.0,0.0,11.0,1,0,11,3.0,0.0,8.0
1998/s/1998/489/17:2,1,2,11,2,2,11,1.0,2.0,10.0,2,2,11,2.0,1.0,13.0
2004/s/2004/51/25:2,1,2,17,1,2,18,1.0,2.0,17.0,1,2,18,1.0,2.0,18.0
2010/s/inf/64/818:1,1,1,8,1,1,8,1.0,1.0,7.0,1,1,8,1.0,2.0,9.0
2007/s/2007/391/80:3,1,1,26,2,2,31,2.0,3.0,32.0,2,2,31,4.0,1.0,31.0
1998/s/1998/1174/81:3,0,2,13,0,2,15,0.0,1.0,13.0,0,2,15,0.0,2.0,13.0
2008/s/2008/210/66:2,1,2,15,2,1,17,1.0,2.0,17.0,2,1,16,0.0,2.0,14.0
2006/s/agenda/5565/2:1,1,0,13,1,0,14,1.0,1.0,16.0,1,0,13,1.0,0.0,13.0
2007/s/2007/7/81:3,0,2,10,0,2,8,0.0,2.0,8.0,0,2,8,0.0,2.0,8.0
2005/s/2005/254/45:2,1,2,12,1,2,11,1.0,2.0,11.0,1,2,11,1.0,2.0,12.0
2008/s/2008/10/add_8/53:1,1,0,20,1,0,20,1.0,0.0,20.0,1,0,20,1.0,0.0,20.0
2010/s/ac_44/2004/_02_/158/51:1,1,0,6,1,0,8,2.0,0.0,8.0,1,0,8,1.0,0.0,6.0
2014/s/2014/575/171:1,1,0,6,1,1,7,2.0,0.0,8.0,1,1,7,1.0,0.0,6.0
2002/s/2002/1366/20:6,6,2,19,7,2,19,6.0,2.0,20.0,7,2,19,6.0,2.0,17.0
2001/s/ac_26/2001/20/456:4,0,3,9,2,2,8,2.0,2.0,10.0,2,2,8,2.0,2.0,9.0
2004/s/2004/255/41:1,2,0,9,2,0,10,3.0,0.0,9.0,2,0,10,2.0,0.0,10.0
2010/s/2010/214/52:1,2,1,17,2,1,15,2.0,1.0,14.0,2,1,15,2.0,1.0,15.0
2002/s/ac_26/2002/26/17:1,1,0,6,1,0,6,1.0,0.0,6.0,1,0,6,1.0,0.0,6.0
2003/s/ac_26/2003/10/744:1,1,0,8,0,0,7,0.0,0.0,7.0,0,0,7,0.0,0.0,10.0
2008/s/2008/602/75:1,2,1,18,1,1,19,1.0,1.0,18.0,1,1,19,1.0,1.0,19.0
2010/s/res/1966_2010_/218:1,3,2,15,4,2,18,3.0,2.0,18.0,4,2,18,4.0,1.0,17.0
2008/s/2008/296/522:1,1,0,13,0,0,11,0.0,0.0,10.0,0,0,11,0.0,0.0,11.0
2000/s/ac_26/2000/19/459:1,0,0,10,1,0,9,2.0,0.0,11.0,1,0,10,0.0,0.0,10.0
2010/s/ac_50/2010/5/54:1,0,1,15,2,1,13,2.0,1.0,16.0,2,1,13,2.0,1.0,16.0
2009/s/2009/107/11:1,2,0,7,2,0,6,2.0,0.0,7.0,2,0,7,2.0,0.0,7.0
2004/s/ac_44/2004/_02_/26/47:3,1,1,10,1,0,10,1.0,1.0,10.0,1,0,10,0.0,1.0,9.0
1999/s/1999/25/add_19/12:1,1,1,8,0,1,9,0.0,1.0,6.0,0,1,9,1.0,0.0,2.0
2006/s/2006/10/111:1,2,1,34,2,1,34,2.0,1.0,34.0,2,1,34,2.0,1.0,35.0
2005/s/2005/60/228:2,4,1,18,3,1,19,3.0,1.0,19.0,3,1,20,2.0,1.0,18.0
2006/s/2006/912/64:2,2,2,10,2,2,10,2.0,2.0,11.0,2,2,10,2.0,1.0,8.0
2007/s/2007/641/24:2,2,2,24,2,1,23,2.0,1.0,23.0,2,1,23,2.0,1.0,22.0
1999/s/1999/644/43:2,2,2,25,1,2,23,2.0,1.0,25.0,1,2,22,2.0,2.0,23.0
2003/s/2003/412/31:2,2,1,13,2,1,13,2.0,1.0,13.0,2,1,13,2.0,1.0,13.0
1999/s/1999/693/27:1,0,1,8,0,1,8,0.0,1.0,7.0,0,1,8,0.0,1.0,7.0
2011/s/2011/661/45:1,2,0,4,2,0,5,2.0,0.0,5.0,2,0,5,2.0,0.0,4.0
2001/s/agenda/4377/2:1,1,0,12,1,0,12,1.0,0.0,14.0,1,0,12,1.0,0.0,12.0
2003/s/2003/1146/61:3,2,1,17,2,2,17,2.0,2.0,18.0,2,2,17,2.0,2.0,18.0
2008/s/2008/10/add_22/11:1,1,0,19,1,0,18,1.0,0.0,18.0,1,0,18,1.0,0.0,19.0
2010/s/2010/204/1320:1,3,0,9,3,0,7,3.0,0.0,6.0,3,0,7,3.0,0.0,7.0
2005/s/2004/983/22:1,4,0,15,4,0,15,3.0,0.0,14.0,4,0,15,3.0,0.0,14.0
2004/s/2004/254/42:1,0,1,7,0,1,9,0.0,1.0,9.0,0,1,9,0.0,1.0,8.0
1998/s/ac_26/1998/12/67:1,1,0,7,1,0,7,1.0,0.0,8.0,1,0,7,1.0,0.0,7.0
2002/s/agenda/4649/5:1,1,0,14,1,0,15,1.0,0.0,15.0,1,0,15,1.0,0.0,15.0
2005/s/2005/833/165:1,2,0,11,2,0,11,2.0,0.0,10.0,2,0,11,2.0,0.0,14.0
2012/s/2012/373/269:1,1,0,4,1,0,4,1.0,0.0,4.0,1,0,4,1.0,0.0,4.0
2010/s/prst/2010/25/786:1,1,0,12,0,0,12,1.0,0.0,13.0,0,0,12,1.0,0.0,12.0
2011/s/2011/215/135:1,2,0,5,2,0,4,2.0,0.0,4.0,2,0,4,2.0,0.0,5.0
2010/s/2010/191/50:6,0,1,12,1,1,9,1.0,1.0,9.0,1,1,9,1.0,1.0,11.0
2004/s/2004/825/19:1,0,1,10,1,1,11,1.0,1.0,9.0,1,1,11,1.0,1.0,11.0
2004/s/2004/1037/217:1,0,0,9,1,0,7,1.0,0.0,7.0,1,0,7,0.0,0.0,8.0
2009/s/ac_37/2009/_1455_/4/220:1,1,0,6,3,0,7,3.0,0.0,8.0,3,0,7,3.0,0.0,6.0
2012/s/2012/683/201:1,1,0,13,0,0,13,0.0,0.0,13.0,0,0,13,0.0,0.0,6.0
2002/s/2002/1119/13:4,4,1,28,4,1,28,4.0,1.0,29.0,4,1,28,4.0,1.0,28.0
2008/s/2008/558/36:3,3,3,22,4,2,23,3.0,3.0,21.0,4,2,23,3.0,3.0,20.0
1999/s/1999/836/42:1,1,0,10,1,0,10,1.0,0.0,10.0,1,0,10,1.0,0.0,9.0
2004/s/2004/961/229:1,0,0,7,0,0,6,0.0,0.0,7.0,0,0,6,0.0,0.0,7.0
2012/s/2012/10/add_44/36:1,1,0,20,1,0,20,1.0,0.0,19.0,1,0,20,1.0,0.0,20.0
2014/s/2014/937/11:1,1,0,9,1,0,8,1.0,0.0,8.0,1,0,8,1.0,0.0,8.0
2006/s/2006/154/112:3,4,3,29,4,3,29,4.0,3.0,28.0,4,3,29,5.0,2.0,26.0
2009/s/2009/325/52:7,1,0,10,1,1,10,1.0,1.0,11.0,1,1,11,1.0,1.0,10.0
2007/s/2007/445/208:1,4,0,7,4,0,6,4.0,0.0,6.0,4,0,6,4.0,0.0,6.0
2007/s/2007/196/86:1,1,0,9,1,0,8,1.0,0.0,8.0,1,0,8,1.0,0.0,8.0
2012/s/2012/72/97:1,1,1,8,2,1,11,2.0,1.0,8.0,2,1,11,3.0,1.0,10.0
2005/s/2005/336/90:2,1,1,13,1,0,13,1.0,0.0,13.0,1,0,13,2.0,0.0,13.0
2004/s/2004/255/39:1,1,0,13,0,1,13,0.0,1.0,12.0,0,1,13,0.0,0.0,12.0
2011/s/2011/77/7:1,3,0,10,3,0,11,3.0,0.0,10.0,3,0,11,3.0,0.0,10.0
2004/s/2004/658/add_1/116:1,3,2,13,2,1,12,2.0,1.0,12.0,2,1,12,2.0,1.0,12.0
2013/s/2013/10/add_31/12:1,1,0,19,1,0,19,1.0,0.0,18.0,1,0,19,1.0,0.0,19.0
2012/s/2012/10/add_35/16:1,1,0,19,1,0,19,1.0,0.0,18.0,1,0,19,1.0,0.0,19.0
2010/s/ac_50/2010/34/24:1,0,1,15,0,2,15,0.0,2.0,13.0,0,2,15,0.0,2.0,12.0
2004/s/2004/263/29:2,0,2,12,0,1,14,1.0,1.0,13.0,0,1,14,0.0,1.0,12.0
2008/s/2008/10/add_23/17:1,1,0,15,0,0,14,1.0,0.0,15.0,0,0,14,1.0,0.0,15.0
2008/s/2008/10/add_35/47:1,1,0,15,1,0,19,1.0,0.0,18.0,1,0,19,1.0,0.0,19.0
2011/s/2011/10/6:1,1,0,17,0,0,16,1.0,0.0,16.0,0,0,16,1.0,0.0,17.0
2009/s/inf/63/2014:1,1,0,7,1,0,5,1.0,0.0,5.0,1,0,5,1.0,0.0,5.0
2011/s/2011/272/345:1,2,1,10,1,0,7,1.0,0.0,8.0,1,0,7,1.0,1.0,5.0
2012/s/2012/185/33:2,2,1,12,1,1,8,3.0,1.0,10.0,1,1,8,2.0,1.0,11.0
2004/s/2004/17/82:1,1,0,8,0,0,7,1.0,0.0,8.0,0,0,7,1.0,0.0,7.0
2012/s/agenda/6720/5:1,1,0,18,1,0,18,1.0,0.0,18.0,1,0,18,1.0,0.0,18.0
2006/s/2006/285/605:1,2,1,9,1,0,7,1.0,1.0,7.0,1,0,7,1.0,0.0,7.0
2005/s/2005/149/15:3,4,2,34,6,2,33,3.0,2.0,34.0,3,2,33,3.0,1.0,33.0
2002/s/ac_26/2002/23/1012:1,4,0,24,3,1,21,3.0,1.0,21.0,3,1,22,4.0,0.0,22.0
2007/s/2007/584/683:1,0,0,10,0,0,7,0.0,0.0,7.0,0,0,7,0.0,0.0,10.0
2003/s/ac_26/2003/13/12:1,1,1,7,1,1,6,1.0,0.0,8.0,1,1,6,1.0,1.0,4.0
2006/s/2006/361/13:4,4,0,16,4,1,17,4.0,1.0,17.0,4,1,17,5.0,1.0,16.0
2014/s/2014/653/56:3,4,2,28,4,3,31,3.0,3.0,26.0,3,3,27,2.0,3.0,29.0
2004/s/ac_37/2004/_1455_/14/39:1,1,1,11,1,1,10,2.0,1.0,10.0,1,1,10,1.0,1.0,11.0
2007/s/2007/423/236:1,3,2,32,3,1,26,3.0,2.0,27.0,3,1,26,4.0,1.0,26.0
1998/s/1998/1160/15:1,2,1,9,2,0,7,2.0,0.0,7.0,2,0,7,2.0,1.0,9.0
2008/s/2008/505/8:1,2,0,7,2,0,7,2.0,0.0,7.0,2,0,7,2.0,0.0,8.0
2011/s/2011/10/add_48/47:1,0,0,17,0,0,17,0.0,0.0,16.0,0,0,17,0.0,0.0,17.0
1999/s/ac_26/1999/6/31:1,1,0,8,1,0,8,1.0,0.0,8.0,1,0,8,1.0,0.0,10.0
2014/s/2014/571/28:1,1,0,9,1,0,9,1.0,0.0,9.0,1,0,9,1.0,0.0,9.0
2014/s/2014/172/77:6,2,2,21,1,2,21,1.0,2.0,21.0,1,2,21,2.0,2.0,22.0
2004/s/2004/826/256:3,3,1,5,4,1,8,4.0,1.0,8.0,4,1,8,3.0,1.0,8.0
2002/s/2002/93/107:1,1,0,5,1,0,5,1.0,0.0,5.0,1,0,5,1.0,0.0,5.0
2010/s/res/1933_2010_/13:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2003/s/2003/223/506:1,0,0,14,2,0,12,0.0,0.0,12.0,2,0,12,0.0,0.0,12.0
2004/s/2004/876/305:1,4,0,25,3,0,25,2.0,0.0,27.0,3,0,29,6.0,0.0,28.0
2014/s/2014/945/22:1,2,1,17,3,0,17,3.0,1.0,15.0,3,0,17,2.0,1.0,18.0
2013/s/ac_44/2013/18/73:1,2,1,8,3,0,7,3.0,0.0,7.0,3,0,7,2.0,0.0,7.0
2002/s/2002/1370/103:1,2,0,8,2,0,6,1.0,0.0,6.0,1,0,6,2.0,0.0,6.0
2003/s/agenda/4777/2:1,2,0,12,2,0,13,2.0,0.0,13.0,2,0,13,2.0,0.0,12.0
2002/s/2002/30/add_6/6:1,1,0,66,2,2,68,1.0,2.0,62.0,2,2,68,1.0,2.0,69.0
1999/s/ac_26/1999/24/1011:1,5,0,15,3,0,8,2.0,0.0,8.0,3,0,8,4.0,0.0,13.0
2009/s/2009/290/21:2,4,2,18,4,2,18,4.0,2.0,19.0,4,2,18,4.0,2.0,18.0
2008/s/ac_37/2005/_1455_/7/add_1/48:1,1,2,12,1,1,8,1.0,1.0,8.0,1,1,8,1.0,1.0,8.0
2005/s/ac_44/2004/_02_/104/48:1,1,1,10,1,2,10,1.0,2.0,11.0,1,2,10,1.0,0.0,6.0
2009/s/res/1896_2009_/21:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2010/s/2010/270/358:1,1,1,8,1,1,8,1.0,1.0,6.0,1,1,8,1.0,1.0,8.0
2010/s/inf/64/3649:1,2,0,19,2,0,19,2.0,0.0,18.0,2,0,20,2.0,0.0,20.0
2006/s/2006/1010/89:1,0,0,14,0,0,14,1.0,0.0,15.0,0,0,14,1.0,0.0,13.0
2001/s/ac_26/2001/7/738:1,0,0,11,0,0,8,0.0,0.0,7.0,0,0,8,2.0,0.0,11.0
2003/s/2003/498/191:1,2,0,3,3,0,6,3.0,0.0,6.0,3,0,6,2.0,0.0,3.0
2005/s/ac_44/2004/_02_/102/72:1,0,0,14,1,0,13,0.0,0.0,13.0,1,0,13,0.0,0.0,13.0
2010/s/2010/686/4:2,2,2,24,2,2,24,2.0,2.0,24.0,2,2,24,2.0,2.0,24.0
2009/s/2009/537/1745:5,0,2,8,0,1,7,0.0,1.0,7.0,0,1,7,0.0,1.0,8.0
2011/s/2011/10/add_5/69:1,1,0,19,1,0,18,1.0,0.0,18.0,1,0,18,1.0,0.0,19.0
2001/s/2001/434/322:1,1,0,12,0,0,12,0.0,0.0,11.0,0,0,11,1.0,0.0,12.0
2006/s/agenda/5490/2:1,1,0,12,1,0,12,1.0,0.0,14.0,1,0,12,1.0,0.0,12.0
1998/s/agenda/3882/12:1,1,0,12,1,0,12,1.0,0.0,12.0,1,0,12,1.0,0.0,12.0
2009/s/2009/10/add_21/18:1,1,0,17,1,0,17,1.0,0.0,17.0,1,0,17,1.0,0.0,17.0
2006/s/2006/350/81:1,2,0,5,3,0,5,3.0,0.0,5.0,3,0,5,4.0,0.0,5.0
2004/s/ac_44/2004/_02_/57/70:2,2,1,14,2,1,14,2.0,2.0,15.0,2,1,14,2.0,1.0,14.0
2000/s/2000/40/add_35/6:1,1,1,46,2,1,46,1.0,1.0,45.0,2,1,46,1.0,1.0,45.0
2000/s/ac_26/2000/18/361:2,1,2,12,2,2,13,3.0,2.0,13.0,2,2,13,3.0,1.0,12.0
2000/s/2000/738/37:1,1,0,13,2,1,12,2.0,1.0,12.0,1,1,14,1.0,1.0,14.0
2007/s/2007/10/112:1,1,1,68,1,1,63,1.0,1.0,59.0,1,1,63,1.0,1.0,68.0
2014/s/2014/681/222:1,0,0,14,0,0,14,0.0,0.0,15.0,0,0,14,0.0,0.0,14.0
2010/s/2010/154/185:3,6,3,27,4,3,24,4.0,3.0,22.0,4,3,24,3.0,3.0,21.0
2009/s/2009/212/561:1,0,0,11,2,0,14,0.0,0.0,11.0,2,0,14,0.0,0.0,15.0
2012/s/agenda/6825/2:1,1,0,12,1,0,13,1.0,1.0,11.0,1,0,9,1.0,0.0,12.0
2001/s/2001/1195/26:2,3,1,22,3,1,22,3.0,1.0,20.0,2,1,20,3.0,1.0,20.0
1999/s/1999/589/41:1,3,0,11,4,0,12,4.0,0.0,11.0,4,0,12,3.0,1.0,13.0
2003/s/ac_37/2003/_1455_/30/197:1,0,0,7,1,0,6,0.0,0.0,7.0,1,0,6,0.0,0.0,7.0
2007/s/2007/608/61:4,2,1,18,1,1,15,1.0,1.0,15.0,1,1,15,1.0,1.0,17.0
1999/s/res/1275_1999_/5:1,0,0,7,0,0,7,0.0,0.0,10.0,0,0,7,1.0,0.0,2.0
2001/s/2001/730/103:1,1,0,11,1,0,9,1.0,0.0,11.0,1,0,9,1.0,0.0,11.0
2004/s/2004/961/190:1,0,0,6,0,0,6,0.0,0.0,6.0,0,0,6,1.0,0.0,4.0
2005/s/2005/87/349:4,4,1,14,4,1,10,4.0,1.0,11.0,4,1,10,4.0,1.0,10.0
2002/s/agenda/4521/2:1,1,0,12,1,0,13,1.0,0.0,13.0,1,0,13,1.0,0.0,12.0
2012/s/agenda/6876/4:1,1,0,6,0,0,5,1.0,0.0,5.0,0,0,5,1.0,0.0,6.0
2012/s/2012/443/8:2,0,1,12,0,0,7,0.0,1.0,7.0,0,0,7,0.0,1.0,9.0
2014/s/2014/846/26:1,6,0,33,4,1,29,4.0,1.0,30.0,4,1,31,4.0,2.0,31.0
2009/s/2009/537/1387:1,1,0,7,1,0,8,2.0,0.0,9.0,1,0,8,1.0,0.0,3.0
2002/s/2002/239/148:1,2,0,15,2,0,15,2.0,0.0,14.0,2,0,15,2.0,0.0,15.0
2005/s/2005/57/75:3,1,2,7,1,1,8,1.0,1.0,8.0,1,1,8,1.0,1.0,8.0
2012/s/agenda/6743/4:1,1,0,7,0,0,6,1.0,0.0,7.0,0,0,6,1.0,0.0,7.0
2008/s/2008/598/90:1,3,0,14,2,0,13,2.0,0.0,12.0,2,0,13,3.0,0.0,13.0
2010/s/ac_44/2007/17/81:3,5,1,12,3,1,11,3.0,1.0,12.0,3,1,11,5.0,1.0,12.0
2010/s/ac_50/2010/25/5:1,2,0,5,2,0,5,2.0,0.0,5.0,2,0,5,1.0,0.0,4.0
2006/s/2006/1/81:1,1,3,13,0,2,11,1.0,2.0,11.0,0,2,11,1.0,2.0,13.0
2005/s/2005/30/234:1,1,0,8,4,0,12,4.0,0.0,11.0,4,0,12,1.0,0.0,7.0
2003/s/2003/323/18:1,0,0,9,0,0,8,0.0,0.0,8.0,0,0,8,0.0,0.0,8.0
2003/s/2003/316/64:2,2,2,13,3,1,12,2.0,2.0,14.0,3,1,12,2.0,2.0,14.0
2001/s/2001/424/116:1,3,0,10,3,0,8,3.0,0.0,10.0,3,0,8,3.0,0.0,8.0
2004/s/2004/396/207:2,5,3,28,6,2,27,5.0,3.0,29.0,6,2,27,5.0,3.0,29.0
1999/s/1999/132/77:1,1,0,9,1,0,8,0.0,0.0,7.0,1,0,8,0.0,0.0,8.0
2009/s/2009/290/146:2,9,4,39,10,1,39,11.0,1.0,35.0,10,1,39,10.0,2.0,38.0
2011/s/2011/249/127:4,3,0,20,2,1,18,1.0,1.0,17.0,2,1,18,2.0,1.0,19.0
2007/s/2007/229/22:5,1,1,11,2,1,10,2.0,1.0,10.0,2,1,10,2.0,1.0,12.0
2005/s/2005/745/616:1,2,1,16,2,2,18,2.0,2.0,18.0,2,2,18,2.0,2.0,18.0
1998/s/1998/712/15:1,2,0,12,1,0,12,1.0,0.0,12.0,1,0,12,1.0,0.0,6.0
2012/s/2012/177/376:2,1,1,12,0,2,14,0.0,2.0,13.0,0,2,14,0.0,2.0,13.0
2002/s/ac_26/2002/33/746:1,1,0,20,2,0,12,1.0,0.0,15.0,2,0,13,1.0,0.0,17.0
2009/s/2009/537/620:1,2,0,6,2,0,8,2.0,0.0,7.0,2,0,7,2.0,0.0,7.0
2005/s/2005/635/79:3,2,1,10,2,1,10,2.0,1.0,10.0,2,1,10,2.0,1.0,10.0
2011/s/inf/65/3165:1,2,0,19,2,0,19,2.0,0.0,18.0,2,0,20,2.0,0.0,19.0
2001/s/2001/719/302:1,4,1,9,2,1,8,3.0,1.0,9.0,2,1,8,4.0,1.0,9.0
1998/s/1998/814/12:1,1,0,6,1,0,6,1.0,0.0,6.0,1,0,6,0.0,0.0,4.0
2013/s/2013/579/11:1,1,0,11,1,0,9,1.0,0.0,9.0,1,0,9,1.0,0.0,8.0
