id,es_noun_counts,es_verb_counts,es_lemma_counts,en_es_DEEP_noun_counts,en_es_DEEP_verb_counts,en_es_DEEP_lemma_counts,en_es_DEEPL_noun_counts,en_es_DEEPL_verb_counts,en_es_DEEPL_lemma_counts,en_es_GOOGLE_noun_counts,en_es_GOOGLE_verb_counts,en_es_GOOGLE_lemma_counts,en_es_TRANSFORMERS_noun_counts,en_es_TRANSFORMERS_verb_counts,en_es_TRANSFORMERS_lemma_counts
2009/s/2009/389/19:1,9,3,31,9,3,30,10,1,30,9,3,30,11,1,30
2005/s/2005/698/28:2,10,8,45,9,5,33,10,5,35,9,5,33,10,5,34
2014/s/2014/276/177:1,11,10,44,12,8,42,12,8,43,12,8,42,12,8,44
2014/s/2014/935/65:1,13,4,37,14,3,36,15,3,37,14,3,36,14,3,36
2012/s/2012/79/39:1,18,3,47,19,4,50,23,3,51,19,4,50,22,3,47
2009/s/prst/2009/1/87:1,8,2,25,7,2,23,7,2,24,7,2,23,7,2,25
2005/s/2005/699/200:2,7,2,22,7,2,21,7,2,21,7,2,21,7,2,22
2011/s/2011/463/204:3,10,2,25,9,1,22,9,1,23,9,1,22,9,1,23
2014/s/2014/41/103:4,22,4,40,18,3,37,20,3,36,18,3,37,20,3,36
2008/s/2008/250/28:1,7,2,26,9,3,28,9,3,28,9,3,28,8,3,28
1999/s/prst/1999/29/15:3,3,2,14,3,2,14,3,2,14,3,2,14,3,2,14
2012/s/2012/16/119:3,6,4,23,5,5,26,5,5,26,5,5,26,5,5,26
2012/s/2012/161/104:1,3,0,12,3,0,12,3,0,12,3,0,12,3,0,11
2006/s/prst/2006/48/10:1,23,1,41,22,1,42,23,1,41,22,1,42,23,1,40
2005/s/2005/631/37:3,9,2,30,8,3,31,9,2,31,8,3,31,7,2,26
2005/s/2005/662/456:2,3,2,14,4,1,14,3,1,15,4,1,14,4,1,17
2014/s/2014/41/117:3,8,3,19,7,3,18,7,3,18,7,3,18,8,1,17
2014/s/2014/731/42:1,25,4,49,21,5,48,24,4,50,21,5,48,23,5,49
2005/s/2005/66/30:3,7,3,34,5,3,31,5,3,31,5,3,31,6,3,34
2014/s/2014/233/46:1,10,2,27,9,2,27,8,3,26,9,2,27,9,2,26
2005/s/2005/60/289:3,11,2,31,9,2,23,10,1,24,9,2,23,10,1,23
2014/s/res/2195__2014_/33:1,31,13,96,29,15,103,35,12,100,29,15,103,36,10,98
2010/s/2010/497/40:1,11,5,36,11,3,35,11,3,36,11,3,35,10,3,34
2014/s/2014/98/8:1,1,0,10,1,0,10,1,0,10,1,0,10,1,0,10
2014/s/2014/902/155:2,6,4,26,7,4,25,7,4,25,7,4,25,9,4,28
2014/s/2014/935/66:2,5,2,19,5,2,21,5,2,21,5,2,21,5,2,21
2000/s/2000/1196/54:6,5,2,26,8,2,24,5,2,23,8,2,24,6,2,23
2014/s/2014/942/61:1,7,0,54,7,0,52,7,0,51,7,0,52,7,0,51
2012/s/prst/2012/20/7:1,17,8,50,16,6,51,16,6,51,16,6,54,16,6,50
2005/s/2005/572/139:2,15,5,37,15,4,38,15,5,38,15,4,38,16,4,38
2000/s/2000/1190/60:5,13,5,37,12,3,37,13,3,38,12,3,37,12,3,37
2005/s/2005/60/800:4,17,4,47,16,4,44,16,4,44,16,4,44,16,4,42
2005/s/2005/604/32:1,8,1,27,6,1,25,6,1,25,6,1,25,6,1,24
2005/s/2005/662/228:1,5,2,21,4,3,22,5,3,20,5,3,21,5,2,22
2008/s/2008/379/49:3,6,2,19,6,2,19,6,2,19,6,2,18,7,4,23
2014/s/2014/276/113:3,10,6,29,9,5,30,9,6,30,9,5,30,10,6,31
2010/s/2010/569/47:3,16,2,45,16,2,49,16,3,49,16,2,49,15,3,47
2008/s/2008/251/18:7,5,2,24,7,1,29,5,2,25,7,1,29,5,2,21
2014/s/2014/914/42:3,4,1,19,4,2,19,3,2,20,4,2,19,4,2,19
2000/s/2000/1196/20:2,3,0,15,3,0,15,3,0,15,3,0,15,3,0,15
2008/s/2008/259/5:3,11,4,28,13,3,26,14,3,30,13,3,26,13,3,26
2014/s/2014/276/122:4,5,2,14,6,1,18,6,2,18,6,1,18,6,1,18
2014/s/2014/935/48:4,7,4,34,5,6,32,7,6,32,5,6,32,6,5,34
2002/s/2002/685/64:11,2,2,13,2,2,12,2,2,12,2,2,12,2,2,12
2005/s/2005/60/479:9,7,2,16,6,2,16,6,2,16,6,2,16,6,2,16
2008/s/2008/187/48:2,12,6,31,10,6,34,13,4,34,10,6,34,12,4,33
2012/s/2012/162/4:1,11,4,37,12,4,36,11,4,36,12,4,36,12,4,37
2005/s/2005/60/435:2,2,2,9,2,1,10,2,1,8,2,1,10,2,1,8
2005/s/2005/699/407:2,7,2,27,8,2,25,7,2,23,8,2,27,9,1,26
2014/s/res/2178__2014_/8:1,4,5,23,5,5,24,5,4,24,5,5,24,4,5,22
2014/s/res/2178__2014_/39:1,19,8,58,18,9,59,18,8,58,18,9,59,18,9,61
2005/s/2005/572/199:1,14,5,50,17,4,50,16,6,48,17,4,51,15,4,47
2014/s/2014/957/30:1,4,3,43,4,3,42,4,3,41,4,3,42,4,3,40
2012/s/prst/2012/29/3:1,14,3,36,13,2,36,14,2,33,13,2,37,13,2,33
2011/s/2011/29/80:1,11,3,35,12,1,36,11,3,37,12,1,36,12,3,37
2014/s/2014/740/45:3,4,2,19,1,2,14,2,2,14,1,3,14,1,3,13
2007/s/2007/677/167:2,17,7,46,15,6,42,15,6,41,15,6,42,12,6,41
2008/s/2008/324/137:3,13,4,35,10,4,31,11,2,28,10,4,31,11,4,33
2005/s/2005/635/18:4,7,1,21,7,1,21,7,1,21,7,1,21,7,1,21
2008/s/2008/167/10:1,27,6,61,23,6,59,25,6,60,23,6,59,25,6,58
2007/s/2007/677/62:1,7,6,23,9,5,24,9,5,23,9,5,23,10,4,24
2014/s/prst/2014/3/470:1,20,4,49,20,4,48,22,4,49,20,4,48,22,4,50
2014/s/2014/648/15:5,10,5,33,10,2,30,10,2,29,10,2,30,9,3,32
2014/s/2014/9/34:1,13,4,39,11,4,38,11,5,36,11,4,38,10,4,38
2008/s/2008/250/52:3,10,1,23,10,1,23,8,2,25,10,1,23,10,1,23
2012/s/2012/16/74:4,9,1,27,7,1,28,6,2,27,7,1,28,9,1,28
2006/s/prst/2006/47/7:5,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12
2014/s/prst/2014/3/85:1,13,4,34,11,4,33,11,4,30,11,4,33,11,4,32
2012/s/res/2083__2012_/16:1,16,10,56,18,8,53,18,8,53,18,8,53,17,7,51
2011/s/2011/463/417:3,15,3,34,12,3,33,12,3,33,12,3,33,12,3,33
2014/s/2014/945/79:3,10,3,39,7,3,37,9,3,37,7,3,37,9,3,38
2004/s/2004/384/42:1,7,6,29,7,6,29,7,6,29,7,6,29,7,6,29
2014/s/2014/41/80:1,6,2,39,6,2,37,6,2,39,6,2,37,8,2,38
2000/s/2000/591/32:1,13,4,50,13,5,50,14,5,50,13,5,50,14,5,48
2005/s/2005/60/554:3,8,1,27,7,1,25,7,1,25,7,1,25,7,1,25
2006/s/2006/822/411:3,13,4,30,12,6,34,12,6,34,12,6,34,11,6,33
2011/s/2011/463/140:3,9,2,19,9,2,19,8,2,19,9,2,19,9,2,20
2012/s/2012/169/16:1,20,8,64,18,7,63,21,7,62,18,7,63,20,7,63
2005/s/2005/662/472:4,12,10,57,12,7,54,11,8,54,12,7,54,10,11,53
2000/s/2000/1190/43:2,8,6,45,8,5,44,8,6,42,9,5,41,8,5,40
2003/s/2003/90/217:3,3,2,12,3,1,11,3,1,10,3,1,11,3,1,10
2014/s/2014/9/13:7,3,3,16,3,3,15,3,3,16,3,3,16,3,3,15
2005/s/2005/60/468:1,3,0,14,3,0,11,3,0,11,3,0,11,3,0,10
2014/s/prst/2014/23/36:1,57,22,129,50,23,125,54,26,123,50,23,126,53,24,122
2005/s/2005/60/469:8,9,1,25,10,1,26,9,1,24,10,1,26,10,1,26
2005/s/2005/60/814:4,11,6,38,13,3,36,13,3,37,13,3,36,13,3,35
2006/s/2006/822/232:2,5,1,15,5,1,15,5,1,15,5,1,15,5,1,14
2014/s/prst/2014/3/1071:1,20,3,44,19,3,42,21,3,42,17,3,40,19,3,41
2008/s/2008/379/133:1,8,4,25,7,4,25,9,4,24,7,4,25,9,4,25
2012/s/2012/249/9:1,10,5,34,10,5,34,10,5,35,10,5,34,10,5,34
2005/s/2005/60/501:1,6,3,23,5,2,22,6,2,23,5,2,22,6,2,22
2005/s/2005/636/719:1,7,0,15,4,2,14,6,1,15,4,2,14,5,2,15
2005/s/2005/68/19:5,6,4,23,7,5,23,8,4,23,9,5,23,8,4,23
2005/s/2005/60/479:4,5,1,14,5,0,13,5,0,13,5,0,13,5,0,14
2005/s/2005/61/204:1,4,3,28,6,1,24,4,1,24,6,1,24,6,1,23
2000/s/2000/1194/5:2,5,3,19,6,3,19,6,3,19,6,3,19,6,3,21
2014/s/prst/2014/3/906:1,16,7,40,15,6,38,15,7,38,15,6,38,17,5,40
2005/s/2005/625/142:3,6,3,26,4,4,21,5,5,26,4,4,21,4,3,23
2006/s/2006/822/348:8,14,2,38,15,2,34,14,2,36,15,2,34,15,2,33
2008/s/2008/379/49:4,9,3,26,7,3,25,7,3,25,7,3,25,8,3,25
2007/s/2007/677/194:4,5,2,16,4,1,16,2,2,14,2,2,14,2,2,14
2005/s/2005/60/572:1,3,4,16,2,4,18,2,4,18,2,4,18,2,4,21
2005/s/2005/60/680:2,5,2,25,5,2,21,6,2,22,5,2,21,5,2,21
2014/s/prst/2014/3/860:1,19,3,41,18,2,34,17,2,34,18,2,34,18,2,35
2008/s/2008/379/217:1,8,2,22,9,2,23,9,2,23,9,2,23,8,2,22
2005/s/2005/636/515:1,27,2,36,16,4,34,16,5,34,16,4,34,23,5,35
2011/s/2011/298/10:2,16,5,82,17,6,77,18,6,75,17,6,77,7,1,47
2014/s/prst/2014/3/435:1,11,5,35,11,6,35,10,7,34,11,6,35,10,6,33
2011/s/2011/463/102:2,9,5,32,8,5,31,11,5,34,8,5,31,11,5,33
2010/s/prst/2010/22/17:5,5,2,21,5,2,21,5,2,21,5,2,21,5,2,21
2010/s/2010/366/17:1,8,5,32,6,4,26,7,4,28,6,4,26,8,4,27
2005/s/2005/61/201:1,8,2,31,8,1,29,8,1,29,8,1,29,8,1,29
2005/s/2005/572/300:1,23,7,87,21,7,87,22,7,86,21,7,87,23,7,88
2009/s/prst/2009/1/490:1,14,5,40,12,5,38,11,6,39,12,5,38,12,7,39
2012/s/res/2083__2012_/75:1,26,5,54,31,2,49,27,3,50,31,2,49,26,3,50
2000/s/2000/1196/43:3,9,2,33,8,2,31,9,2,32,8,2,31,9,2,30
2011/s/2011/463/143:4,7,2,21,7,2,19,7,1,18,7,2,19,7,2,18
2005/s/2005/572/165:1,13,4,34,12,4,32,11,5,34,12,4,32,12,4,33
2004/s/2004/384/138:1,8,4,32,7,4,30,7,4,31,7,4,30,7,4,33
2005/s/2005/625/107:1,28,5,79,29,4,81,29,3,83,29,4,81,29,3,79
2011/s/2011/463/349:1,14,1,26,14,2,27,15,2,27,13,2,28,14,2,26
2014/s/2014/902/16:1,6,5,24,6,4,24,6,4,24,6,4,24,6,4,24
2010/s/2010/569/44:2,13,4,40,10,3,37,11,3,35,10,3,37,10,3,36
2005/s/2005/60/604:4,9,3,29,7,2,28,8,2,30,7,2,29,8,2,31
2008/s/2008/252/31:1,9,8,47,9,8,47,9,8,46,9,8,47,10,8,48
2013/s/2013/722/49:1,26,9,64,24,8,62,24,10,61,24,8,62,25,8,62
2013/s/prst/2013/5/16:1,24,11,73,22,11,74,22,11,73,22,11,76,22,11,71
2012/s/res/2083__2012_/36:1,11,2,30,11,3,29,11,3,28,11,2,30,11,3,28
2005/s/2005/690/13:2,6,2,21,6,2,21,7,2,21,5,2,22,7,2,21
2005/s/2005/662/62:1,5,2,26,5,2,26,6,2,26,5,2,26,5,2,26
2005/s/2005/60/540:5,1,2,7,1,2,8,1,2,8,1,2,8,1,2,8
2014/s/2014/914/50:2,6,2,33,7,2,34,6,2,35,7,2,34,6,2,35
2008/s/prst/2008/18/2:1,10,1,30,10,1,30,10,1,30,9,1,31,10,1,30
2011/s/2011/463/400:2,14,6,44,12,5,32,12,5,36,12,5,32,14,5,36
2014/s/2014/41/77:4,4,3,22,5,2,20,5,3,21,5,2,20,4,2,20
2008/s/2008/251/75:1,12,6,42,17,5,48,19,4,47,15,5,47,20,4,45
2014/s/2014/943/34:1,9,1,36,7,2,33,7,1,31,7,1,32,7,2,34
2005/s/2005/60/403:1,9,2,40,8,2,42,8,2,40,8,2,42,8,2,41
2011/s/res/1988_2011_/18:1,4,1,18,4,1,20,4,1,21,4,1,20,4,1,18
2014/s/2014/648/17:1,13,6,54,10,5,51,10,5,50,10,5,51,13,7,54
2013/s/2013/447/27:1,9,5,30,8,4,26,7,4,26,8,4,26,9,4,28
2004/s/2004/614/66:1,3,1,25,2,1,22,2,1,23,2,1,22,3,1,23
2008/s/2008/250/18:1,3,0,7,3,0,7,3,0,7,3,0,7,3,0,7
2008/s/2008/80/70:2,7,3,33,7,3,30,7,3,30,7,3,30,7,3,30
2005/s/2005/603/26:2,14,6,43,11,5,40,11,5,44,13,5,42,16,5,45
2006/s/2006/822/242:1,3,3,13,3,3,14,3,3,14,3,3,14,3,3,14
2008/s/res/1822_2008_/85:1,11,4,41,8,3,39,10,3,40,8,3,39,11,3,38
2006/s/2006/822/414:1,8,4,27,8,4,28,8,4,28,8,4,28,5,4,24
2003/s/2003/191/54:2,10,4,33,10,2,32,11,1,32,10,2,32,13,2,36
2014/s/2014/96/5:1,18,6,38,16,5,37,16,4,38,16,5,37,17,5,37
2014/s/prst/2014/3/1073:1,51,12,96,49,11,88,52,11,87,49,11,90,49,11,87
2010/s/2010/529/3:2,22,1,55,21,1,54,21,1,53,21,1,54,21,1,54
2005/s/2005/662/140:3,13,7,41,15,6,38,13,6,39,15,6,38,13,6,38
2005/s/2005/678/18:2,9,6,36,6,6,32,6,6,32,6,6,30,6,5,33
2005/s/2005/636/608:1,7,0,12,4,0,9,5,0,9,4,0,9,5,0,9
2014/s/2014/902/7:3,10,3,38,10,3,40,10,3,39,10,3,40,10,3,40
2008/s/2008/324/165:3,10,1,36,12,1,34,13,1,36,12,1,34,10,1,34
2011/s/res/1989_2011_/155:1,14,3,38,16,3,40,16,3,40,15,3,39,14,3,37
2005/s/2005/60/17:1,13,5,33,11,4,33,12,4,34,13,4,37,12,4,35
2010/s/2010/89/62:2,7,5,26,6,3,23,8,3,24,7,3,23,8,3,24
2014/s/2014/935/91:1,14,5,41,11,5,38,12,5,36,11,5,38,12,5,35
2009/s/prst/2009/1/2:1,10,1,29,10,1,30,10,1,30,9,1,31,10,1,30
2012/s/2012/373/583:2,19,4,50,17,2,44,17,2,46,17,2,44,21,2,47
2012/s/2012/244/5:1,8,5,33,8,4,37,8,4,32,8,4,37,8,4,35
2014/s/2014/929/25:2,6,6,31,6,5,32,6,6,34,6,5,32,6,5,32
2010/s/2010/529/62:1,10,5,31,9,5,31,10,4,28,9,5,29,11,2,26
2012/s/2012/373/327:3,7,4,24,7,5,24,6,3,24,7,5,24,6,5,23
2003/s/2003/90/186:1,6,4,21,8,1,20,8,1,20,8,1,20,8,1,20
2010/s/prst/2010/25/138:1,14,3,34,14,3,34,14,3,34,14,3,34,15,2,34
2011/s/2011/245/62:4,2,4,14,2,3,11,2,3,11,2,3,11,2,3,11
2014/s/2014/943/37:2,14,5,47,13,4,46,13,5,42,13,4,46,14,4,44
2014/s/2014/943/44:1,7,3,47,6,3,43,6,3,43,6,3,43,6,3,41
2014/s/2014/648/11:4,4,2,17,4,1,14,4,1,14,4,1,14,4,1,15
2012/s/2012/244/47:1,6,4,25,8,4,29,8,4,29,7,4,28,6,4,24
2005/s/2005/572/309:2,7,1,19,4,1,20,4,1,20,4,1,20,6,1,20
2008/s/2008/258/51:4,9,4,30,9,4,28,10,4,34,9,4,28,9,4,32
2010/s/2010/522/16:4,18,7,56,15,7,57,16,8,55,15,7,57,16,5,51
2014/s/2014/929/127:3,12,4,33,12,3,32,11,3,32,12,3,32,11,3,32
2000/s/2000/591/28:1,11,1,35,11,1,34,11,1,34,11,1,34,10,1,34
2010/s/2010/522/26:1,6,2,21,5,2,23,6,3,25,5,2,23,4,2,22
2005/s/2005/635/16:7,5,2,21,5,2,19,4,2,18,5,2,19,6,2,21
2005/s/2005/60/164:2,4,1,13,2,2,11,2,2,11,2,2,11,2,2,10
2013/s/2013/769/59:1,8,1,35,10,1,38,11,1,39,10,1,38,10,1,37
2010/s/prst/2010/25/325:1,17,2,38,19,3,45,17,4,44,19,3,45,16,4,44
2012/s/2012/797/34:1,8,5,83,10,5,80,11,4,79,10,5,80,9,5,79
2005/s/2005/60/549:1,22,9,55,25,10,59,26,10,61,25,10,59,24,8,53
2006/s/2006/822/343:2,7,3,27,7,2,25,7,2,26,7,2,25,8,2,27
2011/s/2011/463/414:4,17,5,42,17,5,41,18,5,40,17,5,41,16,4,40
2008/s/2008/16/37:1,11,3,28,8,4,27,11,4,31,8,4,27,9,3,29
2005/s/2005/60/416:2,4,3,25,5,1,26,5,3,27,5,1,26,4,2,24
2011/s/res/1989_2011_/31:1,26,4,54,25,3,59,26,3,57,26,3,59,25,3,57
2005/s/2005/686/15:1,16,5,41,18,4,43,17,4,41,18,5,44,18,4,43
2011/s/2011/245/131:1,11,3,35,9,3,35,11,3,37,10,3,36,12,3,36
2008/s/2008/250/56:3,8,4,30,7,3,28,7,3,28,7,3,28,7,3,28
2005/s/2005/662/201:2,10,2,29,9,1,26,8,3,29,9,1,26,7,3,28
2008/s/2008/259/35:1,4,1,14,5,0,14,5,0,15,5,0,14,3,1,16
2005/s/2005/684/15:1,7,3,23,6,4,24,5,3,20,6,4,24,7,2,22
2012/s/pv_6734/267:1,16,4,45,15,5,43,16,5,42,15,5,43,15,3,43
2011/s/pv_6544/50:1,3,1,18,3,1,20,3,1,20,3,1,21,3,1,19
2004/s/pv_5025/171:4,4,1,13,4,2,13,5,2,16,4,2,12,5,2,13
2009/s/pv_6230/175:1,1,1,10,1,1,10,1,1,10,1,1,10,1,1,10
2009/s/pv_6230/63:2,13,4,39,13,4,41,12,5,41,13,4,41,12,5,41
2012/s/pv_6734/278:1,11,2,29,12,1,30,11,2,29,12,1,30,12,1,31
2007/s/pv_5693/88:2,7,3,28,8,2,25,8,2,25,8,2,25,8,2,25
2005/s/pv_5188/241:1,11,2,34,11,1,31,11,1,33,11,1,31,11,1,33
2012/s/pv_6722__resumption_1_/406:1,17,4,49,19,4,48,18,4,47,19,4,48,18,4,47
2005/s/pv_5267/4:1,6,1,27,5,1,24,6,1,26,5,1,26,6,1,27
2008/s/pv_5855/347:1,11,2,32,9,3,30,9,3,33,9,3,30,10,2,30
2006/s/pv_5492/62:2,9,3,30,10,3,30,9,3,31,10,3,30,10,3,30
2004/s/pv_5025/306:2,6,3,20,5,2,19,5,2,20,5,2,19,5,2,20
2010/s/pv_6353/135:3,8,3,51,12,3,50,9,3,46,12,3,50,11,3,47
2008/s/pv_5855/361:3,5,3,28,6,3,29,6,3,29,6,3,29,6,3,29
2011/s/pv_6656/111:3,4,1,24,4,1,25,4,1,25,4,1,25,4,2,23
2004/s/pv_5025/223:4,6,0,17,6,0,17,6,0,17,6,0,17,6,0,18
2010/s/pv_6419/4:1,6,1,27,5,1,24,6,1,26,5,1,26,6,1,27
2004/s/pv_5049/114:2,3,1,12,3,1,12,3,1,12,3,1,12,3,1,12
2008/s/pv_5855/241:1,9,1,26,7,3,25,9,2,22,7,3,25,7,3,25
2010/s/pv_6353/136:3,2,1,10,1,1,8,1,1,8,1,1,8,1,1,8
2000/s/pv_4132/3:1,4,1,23,4,1,23,5,1,24,4,1,23,5,1,24
2012/s/pv_6734/258:1,11,6,35,10,6,34,10,6,33,10,6,35,11,6,35
2012/s/pv_6734/35:1,3,1,8,3,1,9,3,1,8,3,1,9,3,1,9
2008/s/pv_6049/108:1,18,11,62,18,9,66,18,9,63,18,9,63,18,10,63
2008/s/pv_6049/146:5,9,6,28,8,6,26,8,6,26,8,6,26,9,6,28
2004/s/pv_5025/146:3,14,3,35,13,3,33,13,3,33,13,3,33,14,3,35
2004/s/pv_4934/64:3,7,2,22,7,2,23,7,2,24,7,2,23,7,2,22
2012/s/pv_6709/139:1,7,3,24,7,2,23,7,2,23,7,2,23,7,1,21
2010/s/pv_6353/67:2,5,2,19,2,1,13,2,1,11,2,1,13,2,1,12
2004/s/pv_5025/106:1,6,1,18,7,1,18,7,1,19,7,1,18,7,1,18
2012/s/pv_6729/345:3,7,3,32,5,3,29,5,3,31,5,3,29,7,3,31
2008/s/pv_6024/153:1,4,1,22,4,0,21,4,0,22,4,0,21,4,0,22
2002/s/pv_4583/34:1,1,0,9,1,0,9,1,0,8,1,0,9,1,0,9
2004/s/pv_5025/159:4,9,6,38,7,6,34,7,6,30,6,6,34,5,6,35
1998/s/pv_3872/46:1,2,1,8,2,1,9,2,1,8,2,1,9,2,1,9
2005/s/pv_5188/224:4,6,2,21,6,2,21,6,2,21,6,2,21,5,3,22
2004/s/pv_4934/97:2,9,3,31,9,3,31,8,3,32,9,3,31,9,3,31
2012/s/pv_6722__resumption_1_/375:4,8,3,24,6,4,23,7,4,26,6,4,23,7,4,25
2005/s/pv_5243/36:1,2,1,8,2,1,9,2,1,8,2,1,9,2,1,9
2008/s/pv_6024/65:6,4,0,19,2,0,14,2,0,14,2,0,14,2,0,14
2012/s/pv_6729/76:2,2,2,8,2,2,10,2,2,10,2,2,10,2,2,10
2012/s/pv_6729/136:6,3,2,19,4,2,16,4,2,16,4,2,16,3,2,18
2005/s/pv_5202/36:1,2,1,8,2,1,9,2,1,8,2,1,9,2,1,9
2004/s/pv_5049/132:3,8,2,30,9,2,29,9,2,29,9,2,29,9,2,29
2002/s/pv_4583/45:1,6,2,31,6,2,28,5,2,28,5,2,29,5,1,27
2012/s/pv_6709/190:3,8,2,22,9,2,23,8,2,24,9,2,23,8,2,24
2012/s/pv_6734/270:1,11,6,45,11,6,46,12,5,45,11,6,46,12,6,45
2001/s/pv_4364/4:1,4,1,24,4,1,25,5,1,25,4,1,25,5,1,25
2004/s/pv_5025/36:1,2,1,8,2,1,9,2,1,8,2,1,9,2,1,9
2011/s/pv_6618/198:2,8,2,23,8,4,23,8,4,23,8,4,23,7,3,22
2004/s/pv_5025/147:1,7,1,25,7,1,23,7,1,23,7,1,23,7,1,23
2000/s/pv_4183/4:1,5,1,26,5,1,26,6,1,27,5,1,28,6,1,27
2007/s/pv_5800/46:1,13,3,36,12,2,32,13,3,36,12,2,33,13,3,35
2004/s/pv_5049/270:2,14,2,35,13,3,37,13,3,35,13,3,35,13,4,37
2004/s/pv_5049/75:3,10,6,38,8,8,35,8,5,35,8,8,35,7,8,34
2010/s/pv_6276/69:3,12,7,43,12,5,40,12,5,42,12,5,42,12,5,41
2012/s/pv_6722__resumption_1_/275:2,17,3,48,17,3,46,19,4,49,17,3,46,17,3,48
2011/s/pv_6490/50:1,11,3,29,12,2,25,12,2,26,12,2,25,12,2,26
2003/s/pv_4770/171:2,7,2,26,4,1,20,5,2,22,4,1,20,7,1,22
2004/s/pv_5025/200:1,6,1,20,6,2,18,6,2,19,6,2,18,6,2,17
2010/s/pv_6365/53:2,5,2,28,5,2,26,5,2,27,5,2,26,5,2,24
2012/s/pv_6735/131:2,1,1,9,1,1,9,1,1,11,1,1,9,1,1,9
2004/s/pv_5025/55:3,12,1,27,10,1,24,10,1,23,10,1,24,10,1,23
2012/s/pv_6734/164:1,7,2,29,9,2,31,8,2,31,9,2,31,9,2,32
2006/s/pv_5603/302:4,4,2,17,3,2,14,3,2,15,3,2,14,3,2,14
2007/s/pv_5738/37:1,3,1,8,3,1,9,3,1,8,3,1,9,3,1,9
2001/s/pv_4300/36:1,2,1,8,2,1,8,2,1,8,2,1,9,2,1,9
2005/s/pv_5240/35:1,2,1,8,2,1,9,2,1,8,2,1,9,2,1,9
2007/s/pv_5716/36:1,2,1,8,2,1,8,2,1,8,2,1,9,2,1,9
2011/s/pv_6618/119:1,7,2,26,6,2,28,6,2,28,8,2,31,7,2,31
2008/s/pv_5930/308:1,2,3,15,3,2,15,2,2,16,3,2,15,1,3,14
2009/s/pv_6101__resumption_1_/123:2,12,3,29,14,3,30,13,3,32,14,3,30,14,3,31
2004/s/pv_5049/255:1,9,2,27,6,1,25,6,2,26,6,1,25,6,1,25
2004/s/pv_5025/99:2,7,5,29,7,6,30,7,6,31,7,6,30,8,6,30
2012/s/pv_6735/124:1,19,7,43,16,6,40,14,7,40,16,6,40,17,7,37
2012/s/pv_6729/289:1,7,1,23,6,1,21,7,1,23,6,1,21,7,1,23
2005/s/pv_5188/144:2,2,2,20,2,2,18,2,2,20,2,2,18,3,2,19
2007/s/pv_5693/72:2,9,4,43,11,4,41,13,4,42,11,4,41,11,4,43
2010/s/pv_6353/57:6,5,4,24,3,4,18,3,4,18,3,4,18,4,4,21
2006/s/pv_5466/50:3,4,2,15,4,2,15,5,2,17,4,2,15,4,2,15
2010/s/pv_6353/77:3,6,3,28,3,3,22,3,3,22,3,3,22,3,3,22
2011/s/pv_6566/47:2,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23
2012/s/pv_6709/36:1,2,1,8,2,1,9,2,1,8,2,1,9,2,1,9
2011/s/pv_6618/67:4,3,1,13,4,0,13,4,0,13,4,0,13,4,0,13
2007/s/pv_5693/171:1,10,3,23,7,3,21,8,4,25,7,3,21,7,3,21
2012/s/pv_6729/65:1,4,3,21,5,3,21,5,3,21,5,3,20,5,3,20
2011/s/pv_6495/75:5,8,8,46,9,7,44,9,8,42,9,7,44,10,8,45
2004/s/pv_5024/98:4,7,2,29,5,3,29,5,3,29,5,3,29,9,2,29
2012/s/pv_6735/61:4,3,2,17,3,1,17,3,1,17,3,1,17,3,1,17
2011/s/pv_6490/49:2,8,4,28,9,3,28,9,3,29,10,3,28,8,3,28
2010/s/pv_6444/52:2,10,3,40,9,2,38,9,3,37,9,2,38,9,3,37
2006/s/pv_5492/42:1,11,6,45,10,6,42,9,5,39,10,6,42,10,6,43
2004/s/pv_5025/228:5,13,2,28,15,0,30,13,1,29,15,0,30,13,2,29
2009/s/pv_6111/60:4,7,1,24,8,1,24,8,1,25,8,1,24,7,1,23
2010/s/pv_6276/309:2,3,3,15,2,3,14,2,3,16,2,3,14,2,3,13
2003/s/pv_4770/137:1,12,5,42,13,5,42,13,5,43,13,5,42,13,5,43
2004/s/pv_5025/229:2,3,2,16,3,2,17,3,2,17,3,2,17,3,2,16
2011/s/pv_6656/57:2,11,4,32,9,5,32,9,5,31,9,5,32,9,5,32
2003/s/pv_4770/140:2,2,0,13,2,1,13,4,1,14,2,1,13,4,1,14
2010/s/pv_6353/179:1,9,5,39,8,3,38,8,3,38,8,3,38,8,3,39
2007/s/pv_5718/35:1,3,1,8,3,1,9,3,1,8,3,1,9,3,1,9
2004/s/pv_5049/151:1,2,2,12,1,2,11,1,2,10,1,2,11,2,2,12
2012/s/pv_6735/124:3,9,4,27,7,4,25,7,3,25,7,4,25,7,3,25
2012/s/pv_6709/56:1,6,2,18,5,1,15,5,1,15,5,1,15,5,1,15
2007/s/pv_5693/199:1,4,4,16,4,4,16,3,4,17,4,4,16,4,4,16
2004/s/pv_5049/186:2,4,2,17,5,2,20,4,2,19,5,2,20,4,2,17
2007/s/pv_5693/252:1,7,3,32,7,3,31,7,3,32,7,3,31,7,3,32
2004/s/pv_5049/138:2,2,3,16,1,4,15,3,3,19,1,3,14,3,3,18
2010/s/pv_6276/216:1,5,5,29,5,5,26,6,4,28,5,5,26,5,5,27
